State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,Workers,Male_Workers,Female_Workers,Non_Workers,Agricultural_Workers,Household_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Religion_Not_Stated,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Other_Education,Literate_Education,Illiterate_Education,Total_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Households_with_Bicycle,Households_with_Car_Jeep_Van,Households_with_Scooter_Motorcycle_Moped,Households_with_Television,Households_with_Telephone_Mobile_Phone,Ownership_Owned_Households,Ownership_Rented_Households,Household_size_1_person_Households,Household_size_2_persons_Households,Household_size_1_to_2_persons,Household_size_3_persons_Households,Household_size_3_to_5_persons_Households,Household_size_4_persons_Households,Household_size_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_persons_and_above_Households,Power_Parity_Less_than_Rs_45000,Power_Parity_Rs_45000_90000,Power_Parity_Rs_90000_150000,Power_Parity_Rs_45000_150000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_240000_330000,Power_Parity_Rs_150000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Above_Rs_545000,Total_Power_Parity,sex_ratio,litracy_rate
Maharashtra,Solapur,17.837357937584812,75.42394823609216,526,4317756,2227852,2089904,2910676,1651266,1259410,1898395,1206933,691462,2419361,558334,71106,3795424,441254,9882,1279,35497,28134,568,5718,595560,15145,59296,779929,376302,1156231,390337,788150,535848,643327,328020,236302,29051,2951035,976795,3927830,2402794,1089900,809935,15127,419488,28219,229240,376000,576726,723697,97376,34195,77570,111765,92587,469237,198967,177683,215367,62612,627,2539,2095,4634,543,794,1337,1013,1384,2397,0,8995,94.0,67.41177593175715
Maharashtra,Thane,19.698767747440264,72.79882742564581,517,11060148,5865078,5195070,8227161,4591396,3635765,4492767,3363123,1129644,6567381,418004,124461,8716055,1355630,280700,39149,449617,172052,9862,37083,2231800,256170,551643,713994,2904157,3618151,712171,1530916,1588196,1751284,1080597,961719,114453,7739336,1692022,9431358,6184519,3241888,1579921,53820,403936,172210,499186,1741244,2011713,1758319,632143,96076,254251,350327,435279,1535929,657707,442943,451745,92615,1175,4956,8527,13483,2404,3097,5501,4199,5195,9394,5565,35118,89.0,74.38563209099914
Maharashtra,Wardha,20.80743024390242,78.57259105691062,504,1300774,668385,632389,1019458,552617,466841,608235,392316,215919,692539,282170,13785,1057096,53854,2696,2147,175417,5663,2254,1647,266155,4313,16260,268486,120218,388704,140470,186781,201471,225208,158055,93772,7017,1012774,212054,1224828,659540,370227,270107,900,129060,6970,70849,170620,166398,263170,28598,13479,33834,47313,45226,201617,91911,64480,47580,6170,184,799,711,1510,141,207,348,276,334,610,99,2754,95.0,78.37318396585418
Maharashtra,Washim,20.282282394366213,77.25502394366208,502,1197160,620302,576858,869917,487703,382214,569792,340353,229439,627368,310195,7122,859949,142672,1707,518,179330,8476,381,4127,196022,1875,10757,274925,55921,330846,166509,238985,160331,162762,116032,47865,7294,899778,291525,1191303,682919,302425,210185,1631,66675,3623,37729,97022,125662,240347,10854,8898,27564,36462,31483,151658,63577,56598,59947,9825,190,714,387,1101,115,167,282,181,188,369,0,1942,93.0,72.66505730228207
Maharashtra,Yavatmal,20.04258346738159,78.05326371760479,510,2772348,1419965,1352383,2022574,1115980,906594,1355999,815475,540524,1416349,739718,17899,2251401,239236,4567,1596,249874,11422,3745,10507,446516,6094,29917,629243,168889,798132,391944,562739,382001,389924,245819,123074,21889,2117390,718204,2835594,1549263,733258,483813,6014,168661,12132,99346,245261,279184,575266,39344,27030,78034,105064,92410,403805,174490,136905,117638,13878,436,1695,1094,2789,272,398,670,493,508,1001,39,4937,95.0,72.9552711275785
Manipur,Bishnupur,24.50712111801243,93.8246236024845,275,237399,118782,118617,156333,87313,69020,109937,62807,47130,127462,15109,11567,175102,18691,4264,56,76,16,38457,737,34364,676,3447,34977,21172,56149,15941,36011,50004,31775,20077,20074,1440,175322,67610,242932,135220,62907,38815,457,25026,2009,5782,23140,28217,43516,784,507,2685,3192,5735,24938,9335,9868,14808,1953,77,46,56,102,9,13,22,16,9,25,0,226,100.0,65.85242566312411
Manipur,Chandel,24.2635812987013,94.09443844155844,280,144182,74579,69603,90302,51053,39249,76238,42615,33623,67944,8315,3040,10810,3086,129049,136,400,59,354,288,18764,184,1782,30377,3783,34160,17382,28163,30589,18971,12213,8105,240,115663,38191,153854,86255,39324,18329,274,7705,908,3263,8319,12428,27448,1411,584,3362,3946,4975,15386,5409,5002,8534,1231,24,147,44,191,22,6,28,4,2,6,0,250,93.0,62.630564148090606
Manipur,Churachandpur,24.30309718875504,93.38671506024085,274,274143,138820,135323,195935,104013,91922,122655,70594,52061,151488,8282,5067,12034,2886,254979,152,495,87,2333,1177,29894,837,4496,52972,4853,57825,32860,67907,65475,38567,23284,14523,509,243125,57561,300686,168608,67802,37096,637,12613,1807,6387,17498,24266,42769,6655,758,4460,5218,6270,22736,8059,8407,17268,4694,42,242,17,259,26,0,26,0,0,0,0,327,97.0,71.4718230996232
Manipur,Senapati,25.08465586034914,94.03366234413956,272,479148,247323,231825,264477,148012,116465,233622,124143,109479,245526,30369,4978,43833,1649,426819,140,2409,53,1243,3002,22798,256,2170,38008,1826,39834,46757,81735,91395,62033,40438,24940,598,347896,191001,538897,314439,111516,52008,1185,6761,827,1603,9623,13568,33051,1017,289,2546,2835,4632,16797,5986,6179,13208,1647,62,502,165,667,71,24,95,0,0,0,0,823,94.0,55.19735029677678
Manipur,Tamenglong,24.98312942238265,93.49450740072204,273,140651,72371,68280,85006,47403,37603,70675,37237,33438,69976,1924,1710,2995,589,134760,59,425,57,1144,622,11541,125,1362,23982,4119,28101,11155,28461,26794,17867,11645,7102,270,103294,45317,148611,90273,33290,16924,164,826,495,723,5233,6037,23804,352,264,1483,1747,3054,11219,3971,4194,9422,2089,51,29,10,39,0,0,0,0,0,0,0,90,94.0,60.43753688206981
Manipur,Thoubal,24.545392553191498,93.97959893617023,276,422168,210845,211323,269304,152617,116687,195319,109377,85942,226849,33106,21017,267146,107323,4322,106,114,24,42347,786,49507,880,5110,65961,38302,104263,32396,69738,87932,55803,37899,28550,3214,315532,118088,433620,251975,107196,62060,937,57139,3141,11574,34893,48254,83390,873,1181,5299,6480,11800,49873,19014,19059,25862,3080,97,229,108,337,32,24,56,30,20,50,0,539,100.0,63.79071838699285
Manipur,Ukhrul,25.05900314960629,94.44129566929138,279,183998,94718,89280,129829,70148,59681,87929,46533,41396,96069,3852,2233,7553,1115,174112,108,635,70,32,373,14026,276,2437,36084,5806,41890,20670,29382,38350,31734,22729,15636,405,158906,42156,201062,113715,43646,25165,1472,1275,1107,944,7360,12142,32455,2313,1272,3745,5017,4814,15806,5535,5457,12397,2570,79,0,0,0,0,0,0,0,0,0,0,79,94.0,70.56000608702269
Meghalaya,East Garo Hills,25.82728228228228,90.64684924924916,294,317917,161223,156694,192147,102513,89634,126073,72262,53811,191844,19246,2475,17272,3359,289708,56,1004,38,5617,863,24550,288,2368,62698,11518,74216,51578,70679,52762,31328,9473,2484,298,218602,100781,319383,216742,70424,29926,825,22238,1167,4732,15115,15314,54960,2057,958,3992,4950,7301,26346,9488,9557,20576,5485,58,191,101,292,32,37,69,13,19,32,0,450,97.0,60.439359958731366
Meghalaya,East Khasi Hills,25.303763888888884,91.75922519841272,298,825922,410749,415173,578030,287270,290760,326786,204303,122483,499136,40889,2966,144935,14185,543394,2495,3111,303,115597,1902,135941,5032,19306,106248,108843,215091,118135,163729,127722,94579,58836,61639,9397,634037,168575,802612,545961,192428,86576,957,5188,15048,7975,79933,93619,93999,59647,8824,14620,23444,22449,76900,28384,26067,46821,13667,113,413,432,845,158,98,256,48,65,113,128,1456,101.0,69.98602773627533
Meghalaya,Jaintia Hills,25.33959557069844,92.37608160136298,299,395124,196285,198839,187527,87371,100156,154180,88839,65341,240944,35766,2004,12456,1646,271596,34,284,45,107559,1504,41677,510,4333,76546,7171,83717,67749,61526,34677,26748,13544,8039,2934,215217,165184,380401,291097,72934,30362,731,1826,4790,978,17352,30613,57268,6500,2159,3611,5770,6187,23935,8404,9344,24677,10460,63,213,141,354,38,48,86,10,6,16,9,528,101.0,47.46029094663954
Meghalaya,South Garo Hills,25.240568578553614,90.64560349127176,295,142334,73170,69164,82062,45003,37059,53069,32826,20243,89265,5565,1249,7036,1050,132984,27,332,10,362,533,10940,179,1625,35930,3713,39643,25906,28921,21506,13858,3998,826,831,95846,44849,140695,97082,30605,14495,152,2581,695,1700,6721,6235,22964,873,674,1545,2219,2579,9858,3498,3781,8929,3202,26,70,22,92,13,10,23,0,0,0,0,139,95.0,57.654530892126964
Meghalaya,West Garo Hills,25.495285185185185,90.03709947089942,293,643291,324159,319132,358702,193438,165264,255693,151914,103779,387598,39725,7643,122936,106788,389956,209,3392,144,16950,2916,51301,1630,8872,139351,18594,157945,85733,129178,90963,70941,29404,10856,3547,420622,208900,629522,427629,143604,70599,1459,32839,3589,10923,35051,45766,113504,6163,3339,9362,12701,16475,58500,21168,20857,41203,9376,127,355,148,503,66,49,115,11,16,27,17,791,98.0,55.76045677617129
Meghalaya,West Khasi Hills,25.500889926739926,91.25364542124538,296,383461,193715,189746,230678,117307,113371,163345,89694,73651,220116,37184,2475,6498,1533,366881,58,1313,38,5878,1262,32873,149,2462,74832,12299,87131,80318,78208,45046,28417,12295,6450,541,251275,133244,384519,278569,69988,33431,1473,3325,1683,922,12548,19192,59459,3555,1765,3905,5670,6781,24288,8599,8908,23307,10355,76,216,88,304,40,29,69,9,15,24,6,479,98.0,60.15683472373984
Mizoram,Aizawl,23.90781335453101,92.85359459459472,283,400309,199270,201039,340595,169547,171048,174636,104643,69993,225673,11434,3360,13249,5264,379134,105,1570,76,505,406,79804,4019,21093,20570,80341,100911,29332,68214,100103,78752,37701,31310,2058,347470,38248,385718,235892,108094,56092,231,4713,9581,16909,59257,73438,40704,38953,4018,7194,11212,10677,43041,15555,16809,22808,4851,46,186,306,492,141,48,189,47,64,111,125,963,101.0,85.08302336445097
Mizoram,Champhai,23.54166580976866,93.24221799485862,284,125745,63388,62357,100802,51440,49362,60342,34129,26213,65403,5823,980,1075,699,123446,9,151,45,194,126,23948,186,2263,18395,12717,31112,14491,31359,30454,16259,4956,4087,78,101684,15449,117133,78778,29690,17189,88,911,1237,3135,13445,19039,19196,6021,1463,2145,3608,3241,12517,4424,4852,7908,1627,22,63,51,114,13,10,23,7,11,18,10,187,98.0,80.16382361127678
Mizoram,Kolasib,24.2020004347826,92.73470391304348,282,83955,42918,41037,65895,34147,31748,36672,22733,13939,47283,5921,585,4000,4426,75210,16,108,2,46,147,14853,367,1986,9669,12507,22176,11367,18046,20399,9849,3473,2530,62,65726,14217,79943,52147,20576,11167,65,1119,867,2488,8392,12841,11439,5233,953,1521,2474,2397,8927,3156,3374,4932,963,9,39,49,88,8,10,18,8,11,19,10,142,96.0,78.48847596926926
Mizoram,Lawngtlai,22.36102843137253,92.66964156862753,287,117894,60599,57295,62861,36444,26417,45566,28517,17049,72328,3153,613,1668,522,63892,52,51549,122,2,87,9283,162,1329,21993,5273,27266,19890,21114,16629,10538,3763,2515,125,74574,54874,129448,80723,25303,11831,37,487,631,658,6657,7895,19088,3249,701,1777,2478,3075,11321,4043,4203,7639,1456,30,87,60,147,17,14,31,11,18,29,4,242,95.0,53.31993146385736
Mizoram,Lunglei,23.007717036172675,92.63512555425892,286,161428,82891,78537,121122,64515,56607,78292,46230,32062,83136,10662,813,5231,1290,127124,74,27543,93,5,68,26394,482,3725,21479,17315,38794,22181,33313,34774,19918,8503,5509,116,124314,32451,156765,100250,39690,21424,64,1020,1982,3706,15871,21471,24286,7832,1683,2777,4460,4010,16569,5783,6776,9832,1756,26,84,80,164,22,17,39,11,16,27,18,274,95.0,75.03159303218773
Mizoram,Mamit,23.73852942502819,92.4330803833147,281,86364,44828,41536,60191,32977,27214,39339,24016,15323,47025,2553,262,2989,1782,69104,13,12328,25,19,104,12158,90,1073,16726,4129,20855,9328,19711,19949,10756,3180,1771,22,64717,20091,84808,55914,20082,10318,50,550,565,1619,6263,10031,13786,2921,1037,1446,2483,2351,8670,3048,3271,5166,885,14,42,23,65,7,9,16,0,0,0,0,94,93.0,69.69454865453199
Mizoram,Saiha,22.35744801061008,93.02827931034489,288,56574,28594,27980,42233,21861,20372,19461,12211,7250,37113,957,313,933,514,54977,11,102,4,2,31,7400,168,1194,7043,5784,12827,8422,14151,12130,7269,3628,2204,69,47873,8787,56660,37127,12784,6636,27,143,507,337,4797,5856,7767,2970,407,835,1242,1279,4996,1728,1989,3809,867,18,32,17,49,10,2,12,2,3,5,4,88,98.0,74.650899706579
Mizoram,Serchhip,23.263864705882344,92.914158496732,285,64937,32851,32086,54476,27598,26878,32397,18261,14136,32540,1284,926,991,335,63444,6,60,9,35,57,12315,131,987,7472,8018,15490,8771,14985,16237,9062,2915,2128,35,54133,5963,60096,39568,15894,9404,71,482,702,1723,7043,10185,9272,3113,713,996,1709,1480,5948,2111,2357,3988,935,10,37,37,74,6,9,15,6,9,15,4,118,98.0,83.89054006190617
Nagaland,Dimapur,25.814176811594223,93.75074057971014,265,378811,197394,181417,278037,150142,127895,151350,99645,51705,227461,8990,5073,108900,31212,234239,566,1270,2148,157,319,71413,3303,12077,49116,62853,111969,34539,61815,80076,44343,26712,27532,2939,277956,58926,336882,243392,98601,36618,200,18820,10008,10821,50453,60055,36263,33254,3846,7781,11627,11301,40012,15072,13639,21726,3367,52,213,308,521,100,46,146,31,43,74,74,866,92.0,73.39728782955089
Nagaland,Kohima,25.60311428571428,93.78600657596373,270,267988,138966,129022,197489,107038,90451,114825,68140,46685,153163,2198,2072,25496,4384,234955,998,1519,80,335,221,50724,1928,7982,31845,44255,76100,21654,46756,57726,30518,19855,23439,1770,201718,45802,247520,173701,68485,25557,245,1472,8428,2011,29077,38531,30993,19010,4045,5281,9326,6521,22915,8262,8132,16961,2934,59,218,190,408,90,24,114,19,26,45,51,677,93.0,73.69322506977925
Nagaland,Mokokchung,26.478911764705888,94.522426006192,262,194622,101092,93530,159494,83479,76015,100067,57084,42983,94555,9166,3798,9840,2057,181847,78,442,66,6,286,40154,537,2728,37536,17742,55278,20259,43483,54035,27425,13077,10299,870,169448,22555,192003,111243,52853,30363,163,2132,3805,5184,20192,22667,31404,8870,2512,4144,6656,5376,21336,7755,8205,13619,733,53,169,63,232,32,5,37,6,10,16,8,346,93.0,81.95065306080505
Nagaland,Mon,26.69207374301676,95.03072988826828,261,250260,131753,118507,119626,67432,52194,147654,79425,68229,102606,10836,1608,8102,3444,236494,84,1256,314,1,565,14398,178,2844,43607,7415,51022,37431,46055,30500,7628,3565,1772,107,127058,130529,257587,168773,53600,27437,450,2148,1007,1571,5647,13012,36498,3623,1076,1939,3015,3117,13754,4803,5834,20409,4169,79,210,42,252,33,3,36,4,6,10,5,381,90.0,47.80068728522337
Nagaland,Phek,25.63272986577182,94.56814563758392,266,163418,83743,79675,105893,57926,47967,80277,41556,38721,83141,3159,1275,3563,950,158224,31,350,17,198,85,36182,170,1558,38903,7295,46198,22494,32722,30434,12785,7268,5926,481,112110,44456,156566,108514,37842,16969,93,549,1780,838,9553,17005,30943,4878,3925,5097,9022,5665,16854,5810,5379,10753,1262,35,112,37,149,22,3,25,3,5,8,3,219,95.0,64.79885936677722
Nagaland,Tuensang,26.21104453280316,94.85809880715708,267,196596,101933,94663,117511,63653,53858,98154,52931,45223,98442,3913,1104,2979,1052,191864,27,572,5,1,96,24998,155,2251,40690,9451,50141,29602,40900,33514,15013,6008,2760,116,127913,66450,194363,134573,43210,18762,51,355,1063,738,7687,13878,33861,4402,1266,2726,3992,4022,15138,5246,5870,17278,2579,35,116,40,156,23,2,25,3,4,7,4,228,93.0,59.77283362835459
Nagaland,Wokha,26.202611551155112,94.1990815181518,264,166343,84505,81838,128208,67385,60823,78412,42096,36316,87931,6438,1965,5605,2043,158236,34,318,8,20,79,25268,198,1757,38499,8170,46669,15865,37024,41627,18746,10223,8030,401,131916,25048,156964,106951,40510,18811,71,2907,1592,1713,10923,14850,28312,3203,1354,2349,3703,3266,13080,4549,5265,15026,1460,42,161,78,239,30,12,42,14,20,34,0,359,97.0,77.07447863751405
Nagaland,Zunheboto,26.028178205128206,94.50026666666668,263,140757,71217,69540,102881,53504,49377,79466,41178,38288,61291,11955,2025,2580,772,136995,39,286,6,2,77,28846,261,2008,31267,6044,37311,16523,30889,35113,17282,8821,5560,1107,115295,25988,141283,91709,32267,16730,51,713,2258,1033,9954,15491,25713,3712,1491,2702,4193,3343,12086,4185,4558,12308,1746,36,132,56,188,25,8,33,7,11,18,1,275,98.0,73.09121393607423
Orissa,Baleshwar,21.48570932311624,87.08085828011933,377,2320529,1185787,1134742,1621232,902359,718873,932707,684020,248687,1387822,358214,28736,2197709,94254,6434,237,111,201,18345,3238,296834,7370,28289,601154,82440,683594,342192,470502,416510,267354,112392,105962,27493,1742405,628627,2371032,1303828,622575,390611,3515,365510,8591,75401,161266,256167,502635,15734,20029,54495,74524,93038,332079,138110,100931,103304,19500,728,889,420,1309,255,215,470,42,68,110,46,2664,96.0,69.8647592854905
Orissa,Bhadrak,20.95262735257214,86.81496204516931,378,1506337,760260,746077,1094140,596269,497871,468599,409559,59040,1037738,151377,14451,1398543,104202,745,169,81,111,61,2425,164636,2637,15609,373862,54244,428106,210736,391081,297270,177013,71815,67536,17449,1232900,323145,1556045,848660,393629,260486,3562,184434,3670,34791,86821,165031,296688,8307,7351,21650,29001,39097,172525,68331,65097,86164,21837,485,580,252,832,171,134,305,28,46,74,14,1711,98.0,72.635804604149
Orissa,Cuttack,20.407640646029623,85.7776810228802,381,2624470,1352760,1271710,2011469,1103033,908436,936365,761876,174489,1688105,248298,51809,2457729,141263,11985,1026,6276,1180,168,4843,349587,15046,40589,579529,210768,790297,289414,545514,513039,328319,159456,181601,45279,2062622,472182,2534804,1372301,743090,499895,9184,391982,15494,132934,236867,298570,494043,58873,18775,53566,72341,96445,358552,149191,112916,111395,24543,743,1167,851,2018,305,324,629,116,189,305,157,3852,94.0,76.64286503560719
Orissa,Dhenkanal,20.79887159353349,85.53226836027711,383,1192811,612593,580218,829910,464093,365817,435533,340552,94981,757278,163636,17312,1185542,4805,727,124,366,39,139,1069,117172,1810,10600,315390,36979,352369,188872,238599,193395,132002,53162,43064,10903,859997,341887,1201884,641697,326233,222398,2483,159449,3533,36224,66148,98136,263641,9666,9130,33871,43001,49097,176751,72187,55467,52484,6134,373,453,202,655,129,111,240,17,28,45,21,1334,95.0,69.57598479557952
Orissa,Gajapati,19.121080882352945,84.14015091911759,389,577817,282882,294935,262537,153663,108874,293933,155907,138026,283884,153199,5370,353160,1556,219482,53,2180,66,4,1316,63112,635,5523,152095,23050,175145,68405,76419,54787,36977,17084,12556,1882,268110,335821,603931,345387,144043,85072,3315,28704,656,8521,23672,34820,119272,7161,6623,14473,21096,18351,69329,26757,24221,32974,5419,193,198,88,286,68,38,106,10,16,26,9,617,104.0,45.436011747664054
Orissa,Ganjam,19.2632617564534,84.80297710437702,388,3529031,1779218,1749813,2210050,1262652,947398,1501772,990027,511745,2027259,565448,56274,3486059,13315,23975,590,174,170,76,4672,405298,9049,41059,795476,219918,1015394,518072,767140,508511,297490,121151,97147,31266,2340777,1055331,3396108,1980232,924756,613249,10794,369914,9066,100866,257515,368877,672524,74534,29401,71997,101398,100085,429102,166690,162327,187270,39124,1066,1419,785,2204,396,357,753,97,158,255,99,4377,98.0,62.62483950976912
Orissa,Jharsuguda,21.827058566978184,83.93581682242987,371,579505,296690,282815,405879,228092,177787,247707,172018,75689,331798,56809,15836,553587,12783,10462,1441,80,70,67,1015,81433,2498,7555,103224,73962,177186,69122,101541,103622,70928,32909,22010,7932,408064,143508,551572,320156,159477,98555,1317,102328,3966,32916,57831,65742,107762,21243,6646,16582,23228,24085,81687,33104,24498,26277,3432,157,265,194,459,70,71,141,34,55,89,26,870,95.0,70.03891252016807
